time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637588347758729071,1920150,91227,31,31,3,1,1,0,4.196213,4.090942,0,(0.6, 0.5),(0.4, 0.5),(0.0, 0.0),(30.2, 4.7, -28.3),(-28.3, 2.6, -28.6),(-22.5, 2.8, -28.5),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.06641936,0.06641936,False,0,0,
637588347758833229,1920159,91228,31,31,3,1,1,0,4.196091,4.080032,0,(0.6, 0.5),(0.4, 0.5),(0.0, 0.0),(30.2, 4.7, -28.4),(-28.4, 2.6, -28.6),(-4.0, 3.5, -28.5),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.09156244,0.09156244,False,0,0,
637588347758887789,1920167,91229,31,31,3,1,1,0,4.195923,4.102173,0,(0.6, 0.5),(0.4, 0.5),(0.0, 0.0),(30.2, 4.7, -28.4),(-28.4, 2.6, -28.6),(-2.1, 3.6, -28.5),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.09156244,0.09156244,False,0,0,
637588347758972112,1920175,91230,31,31,3,1,1,0,4.2034,4.128494,0,(0.6, 0.5),(0.4, 0.5),(0.0, 0.0),(30.2, 4.8, -28.4),(-28.4, 2.6, -28.5),(-1.9, 3.6, -28.4),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.09686427,0.09686427,False,0,0,
637588347759056435,1920184,91231,31,31,3,1,1,0,4.210373,4.116714,0,(0.6, 0.5),(0.4, 0.5),(0.0, 0.0),(30.2, 4.8, -28.4),(-28.4, 2.6, -28.5),(-7.5, 3.4, -28.5),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.1011825,0.1011825,False,0,0,
637588347759140616,1920192,91232,31,31,3,1,1,0,4.212555,4.122589,0,(0.6, 0.5),(0.4, 0.5),(0.0, 0.0),(30.2, 4.8, -28.5),(-28.4, 2.6, -28.5),(-6.0, 3.4, -28.5),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.1035,0.1035,False,0,0,
637588347759220109,1920200,91233,31,31,3,1,1,0,4.215286,4.048492,0,(0.6, 0.5),(0.4, 0.5),(0.0, 0.0),(30.2, 4.8, -28.5),(-28.4, 2.6, -28.5),(-3.4, 3.5, -28.5),(0.1, -0.2, 1.0),(0.1, -0.1, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.1149493,0.1149493,False,0,0,
637588347759304432,1920209,91234,31,31,3,1,1,0,4.219162,4.142929,0,(0.6, 0.5),(0.4, 0.5),(0.0, 0.0),(30.2, 4.8, -28.5),(-28.4, 2.6, -28.5),(-3.9, 3.5, -28.5),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.1210938,0.1210938,False,0,0,
637588347759388754,1920217,91235,31,31,3,1,1,0,4.211838,4.129532,0,(0.6, 0.5),(0.4, 0.5),(0.0, 0.0),(30.2, 4.8, -28.6),(-28.4, 2.6, -28.5),(-7.6, 3.4, -28.5),(0.1, -0.2, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.1369156,0.1369156,False,0,0,
637588347759473074,1920225,91236,31,31,3,1,1,0,4.216034,4.181519,0,(0.6, 0.5),(0.4, 0.5),(0.0, 0.0),(30.2, 4.8, -28.6),(-28.4, 2.6, -28.5),(-12.2, 3.2, -28.5),(0.1, -0.2, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.1454068,0.1454068,False,0,0,
637588347759557389,1920234,91237,31,31,3,1,1,0,4.282791,4.133347,0,(0.6, 0.4),(0.4, 0.5),(0.0, 0.0),(30.2, 4.9, -28.7),(-28.4, 2.6, -28.5),(-16.3, 3.1, -28.5),(0.0, -0.2, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.1746174,0.1746174,False,0,0,
637588347759795470,1920242,91238,31,31,3,1,1,0,4.28479,4.202209,0,(0.6, 0.4),(0.4, 0.5),(0.0, 0.0),(30.2, 4.9, -28.6),(-28.4, 2.6, -28.5),(-16.1, 3.1, -28.5),(0.1, -0.2, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.190294,0.190294,False,0,0,
637588347759810363,1920250,91239,31,31,3,1,1,0,4.179001,4.043533,0,(0.6, 0.4),(0.4, 0.5),(0.0, 0.0),(30.2, 4.8, -28.4),(-28.4, 2.6, -28.4),(-14.9, 3.1, -28.4),(0.0, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.2107009,0.2107009,False,0,0,
637588347759825229,1920259,91240,31,31,3,1,1,0,4.184097,4.166489,0,(0.6, 0.4),(0.4, 0.5),(0.0, 0.0),(30.1, 4.9, -28.4),(-28.4, 2.7, -28.5),(-15.4, 3.2, -28.5),(0.0, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.2190631,0.2190631,False,0,0,
637588347759889716,1920267,91241,31,31,3,1,1,0,4.206039,4.163376,0,(0.6, 0.4),(0.4, 0.5),(0.0, 0.0),(30.1, 4.9, -28.5),(-28.4, 2.6, -28.1),(-3.2, 3.6, -28.3),(0.0, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.2190631,0.2190631,False,0,0,
