time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637582558735037653,2081019,341725,31,31,3,1,1,0,4.208481,4.254715,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.5, 0.3, -27.9),(-32.3, 1.7, -28.0),(-0.5, 1.0, -28.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1540354,0.1540354,False,0,0,
637582558735121974,2081028,341726,31,31,3,1,1,0,4.21344,4.255997,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.5, 0.3, -27.9),(-32.3, 1.7, -28.0),(-0.5, 1.0, -28.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1732755,0.1732755,False,0,0,
637582558735196377,2081036,341727,31,31,3,1,1,0,4.213409,4.257828,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.5, 0.3, -27.9),(-32.3, 1.7, -28.0),(-0.6, 1.0, -28.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1812364,0.1812364,False,0,0,
637582558735280705,2081044,341728,31,31,3,1,1,0,4.213287,4.257568,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.5, 0.3, -27.9),(-32.3, 1.7, -28.0),(-0.6, 1.0, -28.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1639456,0.1639456,False,0,0,
637582558735365017,2081053,341729,31,31,3,1,1,0,4.213089,4.258942,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.5, 0.3, -27.9),(-32.3, 1.7, -28.0),(-0.5, 1.0, -28.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1546661,0.1546661,False,0,0,
637582558735449347,2081061,341730,31,31,3,1,1,0,4.214142,4.261063,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.5, 0.3, -27.9),(-32.3, 1.7, -28.0),(-0.5, 1.0, -28.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1398413,0.1398413,False,0,0,
637582558735528700,2081069,341731,31,31,3,1,1,0,4.214157,4.27536,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.5, 0.3, -27.9),(-32.3, 1.7, -28.0),(-0.2, 1.0, -28.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1318851,0.1318851,False,0,0,
637582558735613016,2081078,341732,31,31,3,1,1,0,4.216217,4.260361,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.5, 0.3, -27.9),(-32.3, 1.7, -28.0),(-0.3, 1.0, -28.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1650979,0.1650979,False,0,0,
637582558735702300,2081086,341733,31,31,3,1,1,0,4.216675,4.260376,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.5, 0.3, -27.9),(-32.3, 1.7, -28.1),(-0.3, 1.0, -28.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1829224,0.1829224,False,0,0,
637582558735781663,2081094,341734,31,31,3,1,1,0,4.214981,4.275208,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.5, 0.3, -28.0),(-32.3, 1.7, -28.1),(-1.2, 1.0, -28.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1824137,0.1824137,False,0,0,
637582558735865982,2081103,341735,31,31,3,1,1,0,4.213211,4.290405,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.5, 0.3, -28.0),(-32.3, 1.7, -28.1),(-3.5, 1.1, -28.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1821407,0.1821407,False,0,0,
637582558735950304,2081111,341736,31,31,3,1,1,0,4.230515,4.290268,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.6, 0.4, -28.1),(-32.3, 1.7, -28.1),(-9.3, 1.2, -28.1),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.174961,0.174961,False,0,0,
637582558736029664,2081119,341737,31,31,3,1,1,0,4.23027,4.296707,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.6, 0.4, -28.1),(-32.3, 1.7, -28.1),(-14.5, 1.3, -28.1),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1711078,0.1711078,False,0,0,
637582558736113991,2081128,341738,31,31,3,1,1,0,4.213928,4.295868,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.6, 0.4, -28.2),(-32.3, 1.7, -28.1),(-21.7, 1.5, -28.1),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.2113478,0.2113478,False,0,0,
