time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637587449233517068,2016126,13598,25,31,3,1,1,0,-1,4.233719,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(34.6, 3.2, -26.4),(-32.6, 1.6, -27.2),(-32.6, 1.6, -27.2),(0.0, 0.0, 0.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.5247801,0.5247801,False,0,0,
637587449233546994,2016134,13599,25,25,0,0.9536059,0.6712031,0,-1,-1,0,(0.4, 0.5),(0.5, 0.5),(0.0, 0.0),(34.7, 3.0, -26.3),(-32.4, 1.5, -27.1),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637587449233562013,2016143,13600,25,25,0,0.9536059,0.6712031,0,-1,-1,0,(0.4, 0.5),(0.5, 0.5),(0.0, 0.0),(34.8, 2.9, -26.2),(-32.3, 1.4, -27.1),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637587449233581960,2016151,13601,25,25,0,0.9536059,0.6712031,0,-1,-1,0,(0.4, 0.5),(0.5, 0.5),(0.0, 0.0),(34.9, 2.7, -26.2),(-32.2, 1.2, -26.8),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637587449233661748,2016159,13602,25,25,0,0.9536059,0.6712031,0,-1,-1,0,(0.4, 0.5),(0.5, 0.5),(0.0, 0.0),(34.9, 2.6, -26.1),(-32.2, 1.1, -26.9),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637587449233771456,2016168,13603,25,25,0,0.6784153,0.4764176,0,-1,-1,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(34.9, 2.5, -26.1),(-32.1, 1.0, -26.9),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637587449233831295,2016176,13604,25,25,0,0.6784153,0.4764176,0,-1,-1,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(35.0, 2.5, -26.2),(-32.0, 0.9, -26.9),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637587449233950978,2016184,13605,31,31,3,0.6199224,0.4544508,0,3.122238,5.012695,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(34.7, 2.1, -26.1),(-32.0, 0.9, -26.9),(14.2, 1.7, -26.4),(0.2, -0.2, 1.0),(0.2, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449234000847,2016193,13606,31,31,3,0.6199224,0.4544508,0,3.191742,5.040298,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(34.8, 2.1, -26.2),(-32.0, 0.8, -26.9),(-10.7, 1.2, -26.7),(0.2, -0.2, 0.9),(0.3, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449234090600,2016201,13607,31,31,3,0.6546032,0.5358741,0,3.457626,5.105301,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(35.1, 2.3, -26.2),(-32.0, 0.8, -27.0),(18.0, 1.9, -26.4),(0.2, -0.3, 0.9),(0.3, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449234190337,2016209,13608,31,31,3,0.6546032,0.5358741,0,3.822662,5.019852,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(35.0, 2.4, -26.2),(-32.0, 0.8, -26.9),(-10.1, 1.3, -26.7),(0.2, -0.2, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449234270127,2016218,13609,31,31,3,0.6848634,0.5826908,0,3.434814,5.055313,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(35.1, 2.4, -26.2),(-32.0, 0.8, -26.9),(-5.9, 1.4, -26.7),(0.2, -0.3, 0.9),(0.3, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449234329961,2016226,13610,31,31,3,0.6848634,0.5826908,0,3.505219,4.812119,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(35.1, 2.4, -26.2),(-32.0, 0.8, -26.9),(-6.1, 1.4, -26.7),(0.2, -0.3, 0.9),(0.3, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449234499517,2016234,13611,31,31,3,0.7473593,0.6829845,0,3.756561,4.991959,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(35.1, 2.3, -26.3),(-32.0, 0.7, -26.9),(-7.7, 1.3, -26.7),(0.2, -0.3, 0.9),(0.3, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449234539404,2016243,13612,31,31,3,0.7494612,0.6846287,0,3.816284,5.11525,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(35.1, 2.4, -26.3),(-32.1, 0.7, -26.9),(-5.0, 1.4, -26.7),(0.2, -0.2, 0.9),(0.2, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449234604297,2016251,13613,31,31,3,0.8223361,0.7809908,0,3.617981,4.96814,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(35.1, 2.4, -26.2),(-32.1, 0.7, -26.9),(-7.4, 1.4, -26.7),(0.2, -0.3, 0.9),(0.2, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449234694057,2016259,13614,31,31,3,0.8223361,0.7809908,0,3.565491,5.139084,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(35.1, 2.4, -26.2),(-32.1, 0.7, -26.9),(-7.0, 1.4, -26.7),(0.2, -0.3, 0.9),(0.2, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449234993260,2016268,13615,31,31,3,0.8890992,0.8184525,0,3.81778,5.09726,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(35.1, 2.3, -26.3),(-32.1, 0.7, -26.9),(-0.8, 1.5, -26.6),(0.2, -0.2, 0.9),(0.2, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449235063072,2016276,13616,31,31,3,0.8890992,0.8184525,0,3.680786,4.977066,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(35.1, 2.3, -26.3),(-32.1, 0.7, -26.9),(0.0, 1.5, -26.6),(0.2, -0.3, 0.9),(0.2, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449235122908,2016284,13617,31,31,3,0.9414237,0.9106945,0,3.635651,4.829071,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(35.1, 2.3, -26.3),(-32.1, 0.7, -26.9),(0.4, 1.5, -26.6),(0.2, -0.3, 0.9),(0.2, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449235162801,2016293,13618,31,31,3,0.9414237,0.9106945,0,3.767609,5.050568,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(35.1, 2.3, -26.3),(-32.2, 0.7, -26.9),(0.4, 1.5, -26.6),(0.2, -0.2, 0.9),(0.2, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449235282481,2016301,13619,31,31,3,0.9767995,0.9661759,0,3.78653,4.929337,0,(0.4, 0.5),(0.5, 0.6),(0.0, 0.0),(35.0, 2.3, -26.3),(-32.2, 0.7, -26.9),(3.1, 1.6, -26.6),(0.2, -0.2, 0.9),(0.2, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449235312400,2016309,13620,31,31,3,0.9767995,0.9661759,0,3.532654,4.930023,0,(0.4, 0.5),(0.5, 0.6),(0.0, 0.0),(35.0, 2.3, -26.3),(-32.2, 0.7, -26.9),(2.1, 1.5, -26.6),(0.2, -0.2, 1.0),(0.2, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637587449235372246,2016317,13621,31,31,3,1,1,0,3.85054,4.954544,0,(0.4, 0.5),(0.5, 0.6),(0.0, 0.0),(35.0, 2.3, -26.3),(-32.2, 0.7, -26.9),(1.6, 1.5, -26.6),(0.2, -0.2, 0.9),(0.2, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0.1973928,0.1973928,False,0,0,
637587449235432086,2016326,13622,31,31,3,1,1,0,3.69046,5.177551,0,(0.4, 0.5),(0.5, 0.6),(0.0, 0.0),(35.0, 2.3, -26.2),(-32.2, 0.7, -26.9),(0.8, 1.5, -26.6),(0.2, -0.3, 0.9),(0.2, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0.120963,0.120963,False,0,0,
637587449235491929,2016334,13623,31,31,3,1,1,0,4.316391,4.934067,0,(0.4, 0.5),(0.5, 0.6),(0.0, 0.0),(35.0, 2.3, -26.3),(-32.3, 0.7, -26.9),(1.0, 1.5, -26.6),(0.2, -0.2, 1.0),(0.2, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0.1031657,0.1031657,False,0,0,
637587449235571712,2016342,13624,31,31,3,1,1,0,4.331329,5.066742,0,(0.4, 0.5),(0.5, 0.6),(0.0, 0.0),(35.0, 2.3, -26.3),(-32.3, 0.7, -26.9),(0.5, 1.5, -26.6),(0.2, -0.2, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.09361433,0.09361433,False,0,0,
637587449235621575,2016351,13625,31,31,3,1,1,0,4.119446,5.12973,0,(0.4, 0.5),(0.5, 0.6),(0.0, 0.0),(35.0, 2.3, -26.3),(-32.3, 0.7, -26.9),(0.6, 1.5, -26.6),(0.2, -0.2, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.1005604,0.1005604,False,0,0,
