time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637590258735634052,246770,138555,31,31,3,0.9144136,0.8992747,0,4.122452,4.513077,0,(0.6, 0.5),(0.5, 0.7),(0.0, 0.0),(29.7, 2.7, -27.7),(-29.7, -1.5, -28.6),(-10.7, -0.1, -28.3),(-0.2, -0.1, 1.0),(-0.2, -0.2, 1.0),(-0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637590258735698538,246778,138556,31,31,3,0.9144136,0.8992747,0,4.046631,4.692657,0,(0.6, 0.5),(0.5, 0.7),(0.0, 0.0),(29.7, 2.7, -27.7),(-29.7, -1.5, -28.6),(-7.2, 0.1, -28.3),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637590258735777898,246787,138557,31,31,3,0.9432032,0.8930559,0,4.022903,4.64035,0,(0.6, 0.5),(0.5, 0.7),(0.0, 0.0),(29.7, 2.7, -27.7),(-29.7, -1.5, -28.6),(-7.7, 0.1, -28.3),(-0.2, -0.1, 1.0),(-0.2, -0.2, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637590258735862218,246795,138558,31,31,3,0.9432032,0.8930559,0,4.055099,4.561935,0,(0.6, 0.5),(0.5, 0.7),(0.0, 0.0),(29.7, 2.7, -27.7),(-29.7, -1.5, -28.6),(-7.7, 0.1, -28.3),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637590258735946544,246803,138559,31,31,3,0.9745895,0.8857365,0,4.03447,4.478989,0,(0.6, 0.5),(0.5, 0.7),(0.0, 0.0),(29.7, 2.8, -27.7),(-29.7, -1.5, -28.6),(-6.3, 0.2, -28.3),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637590258736030866,246812,138560,31,31,3,0.9745895,0.8857365,0,4.046371,4.482315,0,(0.6, 0.5),(0.5, 0.7),(0.0, 0.0),(29.7, 2.8, -27.7),(-29.7, -1.5, -28.6),(-6.2, 0.2, -28.3),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637590258736115188,246820,138561,31,31,3,0.9855298,0.8979009,0,4.123978,4.593201,0,(0.6, 0.5),(0.5, 0.7),(0.0, 0.0),(29.7, 2.8, -27.7),(-29.7, -1.4, -28.6),(-1.7, 0.6, -28.2),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637590258736194536,246828,138562,31,31,3,0.9855298,0.8979009,0,4.13179,4.528076,0,(0.6, 0.5),(0.5, 0.7),(0.0, 0.0),(29.7, 2.8, -27.7),(-29.7, -1.5, -28.6),(1.0, 0.8, -28.1),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637590258736278866,246837,138563,31,31,3,1,0.9116751,0,4.232391,4.592178,0,(0.6, 0.5),(0.5, 0.7),(0.0, 0.0),(29.7, 2.8, -27.7),(-29.7, -1.4, -28.6),(-1.3, 0.6, -28.2),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0.1702336,0,False,0,0,
637590258736363188,246845,138564,31,31,3,1,0.9116751,0,4.197418,4.591949,0,(0.6, 0.5),(0.5, 0.7),(0.0, 0.0),(29.7, 2.8, -27.7),(-29.7, -1.4, -28.6),(-1.5, 0.6, -28.2),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0.09536164,0,False,0,0,
