time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637577220780996901,1132971,303672,31,31,3,1,1,0,4.025009,4.194687,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.1, 2.2, -34.4),(-27.5, -1.5, -29.6),(-20.2, -1.1, -30.2),(-0.2, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.2058703,0.2676579,False,0,0,
637577220781366070,1132980,303673,31,31,3,1,1,0,4.010498,4.160995,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.1, 2.2, -34.3),(-27.5, -1.5, -29.6),(-24.5, -1.3, -29.8),(-0.2, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.4527386,0.5967786,False,0,0,
637577220781386015,1132988,303674,31,31,3,1,1,0,4.133759,4.180695,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.2, 2.3, -34.9),(-27.4, -1.5, -29.6),(-25.4, -1.4, -29.8),(-0.2, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.4446201,0.6072187,False,0,0,
637577220781436274,1133005,303676,31,31,3,1,1,0,4.153381,4.266281,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.3, 2.3, -35.0),(-27.4, -1.5, -29.6),(-26.5, -1.5, -29.6),(-0.2, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.440263,0.6128216,False,0,0,
637577220781495934,1133013,303677,31,31,3,1,1,0,4.156921,4.301666,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.3, 2.2, -34.7),(-27.3, -1.5, -29.6),(-26.5, -1.5, -29.6),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.4574885,0.6241577,False,0,0,
637577220781565748,1133021,303678,31,31,3,1,1,0,4.18869,4.239609,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.3, 2.2, -34.6),(-27.3, -1.5, -29.5),(-26.7, -1.5, -29.6),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.4628998,0.622741,False,0,0,
637577220781625588,1133030,303679,31,31,3,1,1,0,4.199005,4.225388,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.4, 2.1, -34.4),(-27.3, -1.5, -29.5),(-27.0, -1.5, -29.6),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.465804,0.6219808,False,0,0,
637577220781685574,1133038,303680,31,31,3,1,1,0,4.218277,4.282593,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.4, 2.2, -34.8),(-27.2, -1.5, -29.6),(-27.0, -1.5, -29.6),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.4649982,0.6068959,False,0,0,
637577220781745755,1133046,303681,31,31,3,1,1,0,4.167511,4.316055,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.4, 2.3, -34.9),(-27.2, -1.6, -29.5),(-26.6, -1.5, -29.6),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.4645657,0.5988002,False,0,0,
637577220782125172,1133055,303682,31,31,3,1,1,0,4.193817,4.278336,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.5, 2.2, -34.5),(-27.1, -1.5, -29.6),(-26.3, -1.5, -29.7),(-0.1, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.4371202,0.617967,False,0,0,
637577220782145277,1133063,303683,31,31,3,1,1,0,4.109299,4.223846,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.5, 2.1, -34.4),(-27.1, -1.5, -29.6),(-26.0, -1.5, -29.7),(-0.1, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.4101207,0.6515811,False,0,0,
637577220782195142,1133080,303685,31,31,3,1,1,0,4.132248,4.254715,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.5, 2.1, -34.5),(-27.0, -1.6, -29.4),(-25.0, -1.5, -29.6),(-0.1, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.4101207,0.6515811,False,0,0,
637577220782255128,1133088,303686,31,31,3,1,1,0,4.1436,4.240723,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.5, 2.1, -34.4),(-27.0, -1.6, -29.6),(-24.7, -1.4, -29.7),(-0.1, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.4035355,0.6641005,False,0,0,
637577220782314967,1133096,303687,31,31,3,1,1,0,4.25708,4.216431,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.6, 2.1, -34.4),(-26.9, -1.6, -29.3),(-16.6, -1.0, -30.1),(-0.1, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.3882164,0.6740338,False,0,0,
